"ME";"MAE";"MSE";"RMSE";"MAPE"
61,0333333333333;109,1;16914,4333333333;130,055500972982;14,778506686819
75,5666666666667;108,233333333333;16411,9666666667;128,109198212567;14,6654047879938
-3,8032679738562;111,416775599129;16287,585653666;127,622825754902;16,5633926993268
