"h";"date";"prediction";"lower80%";"upper80%";"lower95%";"upper95%"
1;"26.09.2021";4.89545454545454;-0.117738381272776;9.90864747218185;-2.83970212597926;12.6306112168883
2;"27.09.2021";4.39545454545454;-0.617738381272776;9.40864747218185;-3.33970212597926;12.1306112168883
3;"28.09.2021";11.4954545454545;6.48226161872723;16.5086474721819;3.76029787402075;19.2306112168883
4;"29.09.2021";12.8954545454545;7.88226161872723;17.9086474721819;5.16029787402075;20.6306112168883
5;"30.09.2021";10.9954545454545;5.98226161872723;16.0086474721819;3.26029787402075;18.7306112168883
6;"01.10.2021";10.3954545454545;5.38226161872723;15.4086474721819;2.66029787402075;18.1306112168883
7;"02.10.2021";11.704132231405;6.69003870412663;16.7182257586833;3.96758596925278;19.4406784935571
8;"03.10.2021";5.69462809917355;0.638387287418639;10.7508689109285;-2.10694974134932;13.4962059396964
9;"04.10.2021";5.19462809917355;0.13838728741864;10.2508689109285;-2.60694974134932;12.9962059396964
10;"05.10.2021";12.2946280991736;7.23838728741864;17.3508689109285;4.49305025865068;20.0962059396964
11;"06.10.2021";13.6946280991735;8.63838728741864;18.7508689109285;5.89305025865068;21.4962059396964
12;"07.10.2021";11.7946280991736;6.73838728741864;16.8508689109285;3.99305025865069;19.5962059396964
13;"08.10.2021";11.1946280991735;6.13838728741864;16.2508689109285;3.39305025865068;18.9962059396964
14;"09.10.2021";12.503305785124;7.44260187707088;17.564009693177;4.69484156507996;20.311770005168
15;"10.10.2021";6.49380165289255;1.38779699073569;11.5998063150494;-1.38455982334093;14.372163129126
16;"11.10.2021";5.99380165289255;0.887796990735694;11.0998063150494;-1.88455982334093;13.872163129126
17;"12.10.2021";13.0938016528926;7.9877969907357;18.1998063150494;5.21544017665907;20.972163129126
18;"13.10.2021";14.4938016528926;9.3877969907357;19.5998063150494;6.61544017665907;22.372163129126
19;"14.10.2021";12.5938016528926;7.4877969907357;17.6998063150494;4.71544017665907;20.472163129126
20;"15.10.2021";11.9938016528926;6.8877969907357;17.0998063150494;4.11544017665907;19.872163129126
21;"16.10.2021";13.302479338843;8.18852208175549;18.4164365959304;5.41184732592121;21.1931113517647
22;"17.10.2021";7.29297520661156;2.13068494829367;12.4552654649295;-0.672232698836617;15.2581831120597
23;"18.10.2021";6.79297520661156;1.63068494829367;11.9552654649295;-1.17223269883662;14.7581831120597
24;"19.10.2021";13.8929752066116;8.73068494829368;19.0552654649295;5.92776730116339;21.8581831120597
25;"20.10.2021";15.2929752066116;10.1306849482937;20.4552654649295;7.32776730116339;23.2581831120597
26;"21.10.2021";13.3929752066116;8.23068494829368;18.5552654649295;5.42776730116339;21.3581831120597
27;"22.10.2021";12.7929752066116;7.63068494829368;17.9552654649295;4.82776730116339;20.7581831120597
28;"23.10.2021";14.101652892562;8.92800444612728;19.2753013389967;6.11891975601433;22.0843860291096
29;"24.10.2021";8.09214876033057;2.86726192424268;13.3170355964185;0.0303568328382546;16.1539406878229
30;"25.10.2021";7.59214876033057;2.36726192424268;12.8170355964185;-0.469643167161744;15.6539406878229
