"ME";"MAE";"MSE";"RMSE";"MAPE"
1525,66666666667;1593,46666666667;4984209,6;2232,53434464064;53,8587832749162
1719,23333333333;1719,23333333333;5393828,5;2322,46173273103;58,6532523006696
1500,68687756298;1571,49519625073;4871068,9727376;2207,0498346747;53,1497294122903
